lat,lng
40.637881771986883,-8.6434914185665548
41.146305833941511,-8.6147686522454023
40.570662665541143,-8.4455923922359943
40.633933985869724,-8.6317137298279647
41.146075039607467,-8.61579361371696
40.570625186485429,-8.4456081250682473
41.145017357359478,-8.6145280476193875
41.144347629094774,-8.6130290794561972
40.570652096484942,-8.445601612329483
40.637382656348613,-8.64466221537441
41.146148088856627,-8.6156948190182447
40.570600331819669,-8.4456063061952591
40.637956568310756,-8.6436003120616078
40.57065793123504,-8.4456111138154313
40.570663816873555,-8.4456215053796768
40.637473069996958,-8.64381775659109
39.819057900207234,-31.440507064604418
40.570561647707045,-8.4457439035177231
38.749713,-9.1176659999999856
38.727868,-9.2183959999999843
38.7039573,-9.1778971999999612
41.143988,-8.6134769999999889
38.7543404,-9.1904425000000174
38.7157089,-9.14126340000007
39.026018550518096,-65.365119361511
40.638305728890721,-8.6434807442128658
41.146738000000006,-8.6158006666666722
41.24558,-8.6482699999999966
38.7107624,-9.1376205999999911
41.145562299999987,-8.6047892999999931
41.1605,-8.6664800000000071
40.637908090737426,-8.6436257231980562
40.570385799044665,-8.4457138041034341
40.57061706404054,-8.44578646776418
38.705813362439649,-9.1452545206993818
41.146482362682292,-8.6159885209053755
38.73383,-9.1447819999999638
38.716807331803842,-9.1429366241209209
40.570711786453522,-8.4452310064807534
40.63815167657792,-8.6428532749414444
40.637066884064694,-8.6442205309867859
41.146456105412987,-8.6158356349915266
40.637932219719708,-8.6437647807179019
41.14668636088868,-8.6161212902516127
38.709151400000032,-9.13543089999996
38.715713,-9.14544330000001
40.570733496471348,-8.4460249473340809
40.570625229961273,-8.4456314519047737
40.633886587448529,-8.631782784126699
40.638103845276511,-8.6431583762168884
40.570670274455317,-8.445555854380558
40.6380183196385,-8.6435933983893847
40.63839627027992,-8.6430126568302512
40.637943338718479,-8.64360433537513
40.570655396488689,-8.445600257255137
40.637835971851814,-8.6435946123674512
40.570506436851225,-8.44579204916954
40.570528863844217,-8.44548503822287
39.157658050518094,-65.373812611511028
40.637793150098688,-8.6439783568494022
40.637730322188148,-8.64358298946172
41.146143333333313,-8.60635000000002
40.637580654293885,-8.6438726484775543
40.57060787813937,-8.4454750875011086
38.72069,-9.15988999999999
41.143983070963053,-8.6134933750145137
41.145156,-8.607244000000037
39.808007868558079,-7.5146342343242338
40.885253,-8.4927279999999428
38.831549,-9.1741094999999859
38.662105471518352,-9.0735182678326964
38.662137585436163,-9.0735826408490539
38.7076133,-9.14486050000005
40.570501545555715,-8.4455526351202934
40.570619784308555,-8.4453034470789135
40.633954979932767,-8.6318037053570151
38.662101457278631,-9.0735102212056518
40.570634227047158,-8.4456238624724449
39.2892975505181,-65.382505861510978
41.1804831,-8.6863193000000365
40.637963788054378,-8.6431910656392574
40.637760060194459,-8.6432344000786543
41.1844,-8.685040000000015
38.71558,-9.2270300000000134
40.570563054856876,-8.4459192613139749
40.570541014638373,-8.4454549918882549
40.570575958423383,-8.44553588423878
40.63787130598709,-8.6440233886241913
38.703168369941856,-9.1264543659053743
40.638092384654556,-8.64347224496305
40.570465974879454,-8.445609665941447
40.637743839166049,-8.643706887960434
41.146876220453464,-8.6160716693848372
41.1439947353132,-8.6134673026213591
40.63393238304365,-8.63171507579355
40.633918341100738,-8.6318050464615226
38.548096150518106,-65.492026761510985
40.637627569521335,-8.6441393941640854
38.618576500621714,-76.769519393813226
40.570512221198804,-8.44552258355543
41.146726756527158,-8.6161054652184248
41.171344022871779,-8.68781816214323
40.62292,-8.6454099999999983
41.149724,-8.6049669999999878
40.637679980918506,-8.6438208818435669
41.14398189271116,-8.61349583370611
37.4180951010362,-122.098531723022
38.7107215,-9.1418568999999934
40.634308581696914,-8.6484061181545258
38.74634,-9.1630900000000111
38.6952,-9.2089400000000126
38.7477561,-9.1393888999999717
40.570668398044589,-8.4456250816583633
40.637531906987043,-8.6440381407737732
40.637383833055587,-8.64425539970398
39.808021454255666,-7.5146470272294721
40.570618065236125,-8.4459712961688638
40.571745767259053,-8.4465146320872
40.637382891690017,-8.644580852240324
38.716109999999958,-9.1199799999999982
40.5706793468721,-8.4455466270446777
41.146542,-8.6150633333333246
40.57046903103943,-8.4456239710561931
38.707205999999907,-9.1333509999999762
40.570651682635976,-8.445839867927134
40.637566063042577,-8.6438751965761185
40.637841791782478,-8.6434457078576088
40.637413189860148,-8.6440076186720773
39.808005151418541,-7.5146316757431748
40.570769927411966,-8.44561621396403
40.570663170306474,-8.4456398517691582
40.570542115554019,-8.4454529802314937
40.570709157807933,-8.4453666496223718
40.570592760612705,-8.4456368163228035
40.637950105544704,-8.6435721721500158
40.570585206497604,-8.4456957131624222
38.790543,-9.19362430000001
41.147529999999975,-8.5954820000000325
41.146980666666657,-8.615616000000017
40.570652607777028,-8.4455690905451775
40.57048155794223,-8.44582645688206
41.144824614547389,-8.6121360397281421
39.347603240414507,-54.018436889208814
40.570624592744096,-8.445584970441729
39.66353804041448,-54.039300689208787
40.570614285459754,-8.4458927149717056
40.570634611186264,-8.4455852257087827
40.6339824590304,-8.6317889532074332
41.143982364011919,-8.6134948502294719
40.637379082467525,-8.6438477039337158
40.637389175026591,-8.6440024673938751
40.570782491130196,-8.4455513209104538
40.6443326,-8.6455253000000312
41.17139,-8.687579999999997
41.146205652960489,-8.6140573304146528
41.143870643642174,-8.61392211918428
40.570491100424313,-8.4455562452785671
41.137516963636124,-8.6317453489741922
41.1369336,-8.6174756000000343
41.146888339081144,-8.6160421650856733
40.634279647671683,-8.6484528367873281
39.2892975505181,-65.382505861510992
40.637585364670613,-8.6436894536018372
40.637688354402194,-8.6439868155866861
40.572256098386553,-8.446665988303721
40.637381479641633,-8.64506903104484
40.570647817865613,-8.4455676823854446
40.57075272229828,-8.4454142719702645
41.14644237116562,-8.6151656191796064
40.570539318120581,-8.4454506332986057
40.570688356149162,-8.445416078902781
40.638097888914544,-8.6437726300209761
40.570649298961605,-8.445543609559536
40.570608686567752,-8.4455051282420754
41.146502560637735,-8.6161561589688063
40.570535203505194,-8.44564788043499
40.63727646454344,-8.6435560137033463
41.146159601677411,-8.6153673212975264
40.637994270683464,-8.643593501765281
40.637679829460154,-8.6439280270133168
37.8528142006908,-84.445466682014654
40.570682318190258,-8.445642963051796
40.570503494758924,-8.445532328914851
40.570619840846767,-8.4456253796815872
40.570465363647465,-8.4456068049184978
40.6375740324698,-8.6437505576759577
40.570597682935229,-8.4455877402797341
40.570646264907836,-8.44558716497636
41.146116204937947,-8.6153294638331488
38.716933000000004,-9.1437504999999817
38.716270000000044,-9.1672800000000052
41.146320106608719,-8.6157471220940351
40.570634527655749,-8.44565961509943
40.570643592269271,-8.4455771902576089
40.63800985904652,-8.6433020699769258
40.570562036137673,-8.4455501893535256
40.570732143596459,-8.4462010790593922
41.16083,-8.63139000000001
41.20921,-8.68959000000001
38.75398,-9.1883599999999888
41.2078364,-8.6858072
38.7236169,-9.1644393000000264
41.1467156,-8.6057330999999522
40.633922380287451,-8.65689572878182
41.150473,-8.6054606000000149
40.637775643521323,-8.6432106792926788
40.570656179170626,-8.4456358104944229
40.570492231436134,-8.445559151005
41.14938,-8.62236999999999
40.649420671045981,-8.6147426536734883
41.146153138307064,-8.6145615857094526
40.418148,-8.5603290000000243
41.143994735313193,-8.6134673026213591
40.570707717955472,-8.4455497115850449
39.808010042269672,-7.51463628118907
40.637518231741161,-8.6441802978515625
40.570516225969172,-8.4455028246156871
40.570452324141932,-8.4456440876238048
41.146101970214737,-8.6160171311348677
40.570637158021349,-8.44559021294117
40.570635219493965,-8.4455813999686882
40.570468915352748,-8.4456456589282425
40.638277020930119,-8.6427341401577
37.954069584196851,-103.18739426918495
40.634273860866642,-8.6484621805138886
40.63826483092533,-8.6435294430702925
40.637935238349733,-8.6438268126849778
40.57046444679947,-8.445602513384074
38.7190996,-9.16794989999994
40.570644061738307,-8.44557635486126
40.570638343864509,-8.44557411968708
38.705821734866461,-9.14531603269279
40.637941949759885,-8.6433165147900581
41.143992490208788,-8.6134705350808929
40.570692323766558,-8.44556554346255
41.147895714285724,-8.5926157142857278
40.637916902732648,-8.6436203762423247
40.570599640879081,-8.4455814957618713
41.146088504911113,-8.6159053724259138
40.571021073020752,-8.4459135518409312
40.570431848035625,-8.4456957201473415
40.637914822364294,-8.6437032138928771
38.705865690107018,-9.1456389706581831
41.147479999999987,-8.6161225000000172
40.637303137216904,-8.6438839137554169
40.570526146889343,-8.4454434457788068
40.637292557902924,-8.6442004144191742
39.9130317003454,-46.477163907674
40.637581264964204,-8.6439657211303711
41.146721909076071,-8.61611726693809
40.634009938128031,-8.6317742010578513
38.75585,-9.1393199999999979
41.09614,-8.6316500000000076
40.634250713646452,-8.64849955542013
38.709337,-9.1531559999999672
38.7239238,-9.1541921000000457
41.14136,-8.5329700000000059
38.75668,-9.2037500000000136
38.7451165,-9.1593765999999732
41.08957,-8.6276200000000074
40.649426040929761,-8.6147410254875467
38.71627,-9.1672800000000052
39.414925,-9.5107350000000679
41.3854577,-8.7719237999999677
41.14196,-8.6143199999999922
38.75533,-9.1393300000000011
41.146373967823259,-8.61619415692985
40.571577587294229,-8.447610167786479
41.146627113909638,-8.61612799577415
41.1844362,-8.696277499999951
40.638226883189205,-8.6427817940711975
39.8080100422697,-7.51463628118907
40.571673646940646,-8.4470488631632179
40.637821121110271,-8.6434275191277266
40.637840181450791,-8.6436401680111885
40.570574256625854,-8.4456963697448373
40.637570844698892,-8.643800413236022
40.637823474754207,-8.6436170339584351
40.570698957044129,-8.4455057233572
40.570656625803139,-8.4455884248018265
40.570686647653361,-8.4455609181895852
40.570435978743411,-8.4456565980816549
40.633911556103442,-8.63177330698818
38.707206000000063,-9.1333509999999478
40.638009026852131,-8.6436424520798028
40.572233687320256,-8.4467410901561379
40.570809591618954,-8.44580642064102
39.1002825003454,-46.634782774340664
40.570632748810787,-8.4457075595855713
40.570541075542671,-8.44533008069996
40.638084820144719,-8.6437474137219112
39.35205787525905,-37.1253205807555
38.795163283851416,-65.4555197948443
40.570662796858876,-8.4455392509698868
40.637900613259731,-8.64346468448639
39.026018550518089,-65.365119361511
38.7351821,-9.1441492999999809
41.148696,-8.5854299999999739
38.705808,-9.1480360000000474
39.807997,-7.5146240000000262
41.146864101825763,-8.616101173684001
38.7059199,-9.1458930000000009
41.1546852,-8.6289260999999442
38.2877829552048,-80.933325660104657
40.64943033683678,-8.6147397229387934
40.649452890348662,-8.6147328845578386
41.17894,-8.6843900000000076
38.7102973,-9.1387366999999813
40.570698283157149,-8.4456076472997665
41.143984249214952,-8.6134909163229167
40.633942,-8.6317070000000058
40.637514436544166,-8.64390715956688
41.15706,-8.6253299999999911
40.637901491580728,-8.6439335513859987
41.3518554,-8.7410365000000638
38.053167050725328,-88.163487526115333
38.490044067357466,-84.276256815348
40.637765125248563,-8.64366888999939
40.57050442723677,-8.4455331112258136
40.570504427236727,-8.4455331112258136
40.637477455193128,-8.6433391571044922
40.638070159002922,-8.6431996822357178
40.571061968328365,-8.445936702482868
41.146274325149427,-8.6150712054222822
40.638142645719235,-8.64408734254539
40.570639797688422,-8.4456109860911965
40.637613152498453,-8.6437623202800751
40.637824331990458,-8.643892421387136
40.570577316839795,-8.4459391096606851
40.637688359893581,-8.6439548875205219
40.570612876140871,-8.4456834197044373
40.570604482437339,-8.4459605673328042
41.146180068914319,-8.61478510312736
40.5706408926373,-8.4455930627882481
40.570617046514727,-8.4455622592940927
40.570494493459933,-8.4455649624578655
40.570480236848979,-8.4455781052820385
40.5707366238144,-8.445590958930552
40.570637158021384,-8.44559021294117
38.753221,-9.1882759999999735
41.15008,-8.6548799999999915
38.7250752,-9.215494700000022
40.649436780697322,-8.6147377691156635
38.75399,-9.1886000000000081
41.1552028,-8.6286241000000246
40.64940456139464,-8.6147475382313132
38.70748,-9.1446200000000033
38.707206,-9.1333509999999478
41.14995,-8.614530000000002
38.7349886,-9.1340898999999354
41.146128900822006,-8.6162406485527754
40.663622,-8.6089279999999917
40.571601526622239,-8.4475830942392349
38.733932,-9.1640390000000025
41.3515,-8.7536000000000058
40.637841383687153,-8.6435515880584717
38.7243086,-9.1630860999999868
38.711529111111105,-9.13797299999996
39.561993033678732,-46.453981907674006
39.012522833678716,-46.628987274340687
40.63738265634862,-8.64466221537441
41.144001470626378,-8.61345760524273
41.146166266970404,-8.6144355218857527
38.7524771,-9.1378156000000672
38.139032557883056,-89.75692503073
41.146784666666662,-8.61487866666667
38.707205999999957,-9.1333509999999478
40.57062154463479,-8.4456814080476761
41.146715445613864,-8.6159595530480146
40.5706228471997,-8.445595002600129
40.638020197409162,-8.64347352529876
38.711660333333327,-9.1384656666666331
40.6375932945928,-8.6434668302536011
40.638045202648435,-8.6435826681554317
38.548096150518063,-65.492026761510971
40.637841019585444,-8.6436558661184222
40.637727812219914,-8.6435157805681229
41.148276666666682,-8.58963
38.716933000000012,-9.1437504999999817
40.63754055724187,-8.64383751153946
40.570662538123187,-8.4454612294211984
40.570726711559765,-8.4454817930236459
41.143995395266444,-8.6134690046310425
40.638013518485096,-8.6439203045610782
41.143993388250557,-8.6134692420970964
40.633924447563295,-8.6317876121029258
40.570653118674514,-8.4456153959035873
40.63799083046586,-8.6434442969039083
40.570636805776722,-8.445588367591597
40.570655856361718,-8.4455126384273171
38.732914,-9.1686785000000555
38.66162,-9.073327000000063
41.1380193,-8.61145160000001
38.6964518,-9.20847219999996
41.1477212,-8.6149284000000534
38.662121528477265,-9.0735504543408751
41.146608262387495,-8.6158848088234663
41.143979536207368,-8.6135007510893047
38.714921,-9.1385410999999976
41.0871495,-8.62589079999998
40.570704833622813,-8.44558344874531
41.3514832,-8.7537786000000324
40.570691412283132,-8.4453389653936028
40.570504427236749,-8.4455331112258136
38.7148602,-9.14090950000002
40.637163416897742,-8.64432692527771
38.085286100518118,-65.618173661511037
38.7176602,-9.136785199999963
40.570644026233659,-8.4457305679097772
41.143981303585228,-8.61349706305191
40.570761134555951,-8.4454704288325217
40.637633866915387,-8.6437118332833052
40.637618919335011,-8.6436285674571991
38.710344,-9.146080999999981
38.72858,-9.1450499999999977
41.147895714285681,-8.5926157142857278
40.571651304655155,-8.44721174100414
40.637849532355453,-8.6433989944634959
40.57050442723672,-8.4455331112258136
41.146406014922476,-8.6154799740761518
41.147743333333331,-8.59380999999999
41.1491959,-8.612930600000027
40.637677499012163,-8.6440134141594172
40.634270002996615,-8.6484684096649289
41.146486402282264,-8.6155736725777388
41.147743333333331,-8.593810000000019
40.570649382530327,-8.4456373751163483
41.146546996020817,-8.6150497477501631
40.637908729437108,-8.6433018115349114
40.6376771267843,-8.6432010233402252
40.57056237298778,-8.445731014944613
40.570571454242987,-8.4456149667977343
40.570593016564061,-8.4456876665353775
40.570626835623273,-8.4455596357584
40.570490007446189,-8.4456497613324757
40.570677568107378,-8.4455707669258118
41.147493233333336,-8.6133103666666671
40.57042451013254,-8.4457754949107766
40.570714683380679,-8.4455229840906725
40.570735630571015,-8.4456472098827362
40.571758974896014,-8.44633697066456
40.570641913308677,-8.445601612329483
40.571747215067305,-8.44737412291579
40.637929122950624,-8.6435461509972811
40.637839298441818,-8.6436734262055666
40.63797590440317,-8.643309292383492
40.570642418752584,-8.445451408624649
40.637814119358872,-8.6434067809022963
40.637881188579094,-8.643199730431661
40.570666562089286,-8.4455293267965317
38.71611,-9.1199799999999982
40.622892036591445,-8.6454069893807173
41.140800109292144,-8.6101840138326224
41.140722542824044,-8.6131109297275543
38.7125,-9.2997799999999984
40.57059392036269,-8.4455978125333786
40.271377,-7.5023579999999583
41.146048109000212,-8.6155700962990522
41.148810000000061,-8.58544999999998
41.142699,-8.6028249999999389
40.64254,-8.6557200000000023
38.705813362439663,-9.1452545206993818
38.0701737505181,-65.618934161510992
41.146737999999992,-8.6158006666666722
40.570593616077574,-8.44553051982075
41.143983070963046,-8.6134933750145137
40.637652497600037,-8.6431986093521118
38.71566,-9.3956000000000017
41.14753,-8.5954820000000041
41.155202800000055,-8.6286241000000246
41.1468701611396,-8.6160864215344191
38.662108682910137,-9.0735247051343322
40.571426373036751,-8.4461783291772
40.637962935501811,-8.6436085011810064
40.897220999999995,-8.6490934999999922
40.570611554989107,-8.4456252157688141
40.572149563487827,-8.4468330575951427
41.146126880980361,-8.6148137133568525
40.636970351231646,-8.6441141366958618
40.57063083077383,-8.4457061800852955
38.70443386062172,-76.711801833813269
41.143981303585207,-8.61349706305191
40.637382264112951,-8.644797820597887
40.637955771345055,-8.6433756351470947
40.570615136374215,-8.445629296558252
40.570444242370215,-8.4456718037836254
40.570689109545121,-8.4454847127199173
41.146328185693847,-8.61572745256126
41.146380700347294,-8.61522319726646
40.6377756434528,-8.6439221352338791
41.147209999999994,-8.59799000000001
38.924763167012067,-46.623191774340654
41.146726756527187,-8.6161054652184248
40.571715520632161,-8.4461974957957864
40.633927388830919,-8.631732849335549
41.14881,-8.5854500000000087
41.146346,-8.6143260000000055
41.14749,-8.61330000000001
41.15195,-8.608319999999992
40.637356482563824,-8.6445397138595581
40.643638,-7.9111780000000635
41.2471916,-8.6399653999999373
40.570642593766443,-8.4455772489309311
41.39823,-8.76706999999999
41.29907,-8.7038699999999949
40.5706140751841,-8.44566397368908
38.70792,-9.1357299999999952
41.147176666666667,-8.6163533333333362
40.634265180659057,-8.64847619610373
38.735977,-9.14218900000003
40.572244892853405,-8.44670353922993
41.1474997,-8.6133310999999821
38.716150732721538,-9.1444406296483862
41.1453016,-8.6112430000000586
38.71314,-9.1976899999999944
39.4813896147298,-57.27524888129517
40.570529867211057,-8.445720300078392
40.571916842840388,-8.4471380780451
40.570770839666778,-8.4455126384273171
40.570431848035618,-8.4456957201473415
40.570587588667266,-8.4458777596311734
41.146100623653638,-8.6150658410042524
40.570571056672314,-8.4457377523982018
38.710448333333339,-9.13681749999995
41.14653487739313,-8.6150792520493269
41.146468224040689,-8.6158061306923628
40.570876620053447,-8.4458890435053036
38.746315,-9.163094000000001
38.69891,-9.186649999999986
40.570722642052033,-8.445484028197825
41.148009999999992,-8.59172000000001
38.7778323,-9.0951297999999952
41.146666162933215,-8.6159536521881819
40.570520107551772,-8.4454996315097048
40.570630706716223,-8.4456197172403336
38.713690666666658,-9.1402839999999514
40.570687074762908,-8.44557523727417
41.155202800000048,-8.6286241000000246
40.570470555842,-8.44581036362797
38.707206000000085,-9.1333509999999762
40.63738917502662,-8.6440024673938751
40.63758126496419,-8.6439657211303711
40.570668500829946,-8.4455943703651428
40.649469,-8.6147280000000137
38.71811,-9.1457300000000146
40.571748313990021,-8.4464918333105743
41.15314,-8.6382600000000025
40.570534228567148,-8.4454375575296581
40.572248628031126,-8.4466910222545266
41.13753406417166,-8.6317248490487373
37.119075,-8.5393679999999677
40.570659736700058,-8.4455875307321548
41.146126880980354,-8.6148137133568525
41.1420284,-8.6141133999999511
40.570576202613985,-8.4455419331789017
40.633932383043707,-8.63171507579355
41.1526937,-8.63680260000001
40.637674180305154,-8.6438380228355527
40.570656776189658,-8.4451854089275
40.63727124968262,-8.6440873146057129
38.707206000000077,-9.1333509999999478
41.146250000000009,-8.6055140000000279
40.649417449115724,-8.6147436305850533
40.570669414547105,-8.44544269144535
41.146889999999992,-8.600498000000016
39.808016563404507,-7.5146424217835772
40.63395326248844,-8.631705972366035
40.638044581457905,-8.6437109322287142
38.726660000000038,-9.1541499999999871
40.57058928133219,-8.4455888718366623
40.63765249760003,-8.6431986093521118
40.570629347901409,-8.4456141293048859
40.571749162900339,-8.4464842337183654
40.6377785690307,-8.6437989212572575
41.147298,-8.6162610000000086
38.708974545454616,-9.1352418181817541
40.637918914263821,-8.6432610126212239
40.570487707388693,-8.4455475280992687
40.570685300035827,-8.4457084396854043
40.637659265351,-8.6442029569298029
40.5705274986511,-8.4454871783964336
41.146068306955655,-8.615737734362483
40.570658134443043,-8.4456261852756143
41.3895749,-8.766232500000001
40.570616446870389,-8.4456317871809
40.633843027913585,-8.6317393323406577
40.63714775865337,-8.6440408229827881
40.637743755987046,-8.6434140801429749
40.637944193891016,-8.6434306623414159
40.57088468504363,-8.445775096770376
40.570630735330106,-8.4456270793452859
41.146569213487609,-8.6155861895531416
40.570634170328624,-8.4455879330635071
40.637510483003354,-8.6442060470581055
40.633893915218287,-8.6317473789677024
40.63388170226871,-8.63180638756603
40.633953580533692,-8.63173162098974
38.7834569,-9.1876561999999922
41.14561,-8.61053000000004
38.75907,-9.15437
41.146468224040682,-8.6158061306923628
41.147004,-8.6151550000000157
41.38958,-8.7661999999999978
41.14687218091089,-8.6160815041512251
38.7167428,-9.14303910000001
40.6381266172425,-8.6439742706716061
40.649443224557864,-8.6147358152925335
38.71581,-9.1673099999999863
40.63496,-8.64819
41.147209999999987,-8.59799000000001
38.717007,-9.1673419999999624
38.765416,-9.104737
41.14664,-8.6154319999999984
40.570621029787148,-8.44559021294117
41.146574868875348,-8.6161451619118452
41.146167276891248,-8.6151489894837141
41.152627,-8.63627299999996
38.76002,-9.1893210000000636
38.7102478,-9.129818900000032
40.57052862030379,-8.445478908251971
38.222056825777145,-93.7318255422665
40.637798827484879,-8.6434514494612813
40.637613152498467,-8.6437623202800751
40.571097826265181,-8.4467907319776714
40.637912161607787,-8.6437669862061739
40.637945882236977,-8.6434115516021848
40.570669414489771,-8.44559021294117
40.571061206242284,-8.4459256383706816
40.570510387502821,-8.4455140004865825
40.638069417953929,-8.6437814759792957
40.570690636267166,-8.4456175798550248
40.570719335150422,-8.4455935657024384
40.637579738288458,-8.64373303949833
40.224898775259049,-37.024492930755457
39.737512367012066,-46.465572907673959
40.637421263793009,-8.6437156051397324
40.570507224670173,-8.4455354581587017
38.704275518180339,-9.1769455073517747
40.570439284636372,-8.4456813703291118
40.638111248929491,-8.643917397134544
40.570448147417565,-8.4456491167657077
40.570577006437851,-8.4453705023042858
40.570855536174129,-8.4463222943512335
40.570691630803253,-8.4458568808611574
38.7246535,-9.157320000000027
40.570530731267105,-8.4454791317693889
40.570634557276676,-8.44550865234649
40.570639760498437,-8.445575162768364
40.638064135442555,-8.6435631383210421
38.70569,-9.2067700000000059
40.57060582455685,-8.4456896642223
40.637849616570385,-8.6440444272011518
40.570648626494361,-8.4454518416896462
38.705897086707459,-9.1458696406334639
38.77783,-9.0951300000000117
38.69063,-9.35596000000001
40.649447520464882,-8.61473451274378
41.179404,-8.6886019999999462
40.571750860720989,-8.4464690345339477
40.571072361248973,-8.4464031497814744
41.145609999999969,-8.6105300000000113
41.146880259996017,-8.61606183461845
40.638028613087371,-8.64396311245676
40.57078713898116,-8.4456038335338235
38.716109999999951,-9.1199799999999982
41.0962644,-8.6317411999999649
38.705821734866433,-9.14531603269279
41.146969000000006,-8.6158465000000035
41.177396,-8.6579440000000432
40.638035537261707,-8.6436069791670889
40.5705681924179,-8.4454378728193547
41.146619034824511,-8.6161476653069258
40.637456693314356,-8.644553585909307
41.147419333333332,-8.616168666666681
40.570619400639082,-8.4456311166286469
40.637953563386418,-8.6433977005071938
40.5717474650797,-8.4464994329027832
40.570671027452214,-8.4456834057345986
40.570576094262265,-8.4454976180568337
40.570662962649067,-8.4455392509698868
38.222056825777166,-93.7318255422665
40.570610424788036,-8.4457097807899117
38.598439257735,-73.5473786417269
40.570688005947325,-8.4455653885379434
40.570632642285666,-8.4455907493829727
40.637008964364874,-8.6441566944122314
41.383399,-8.7633647999999766
40.570562375669383,-8.4458076814189553
41.148352857142861,-8.5890328571428824
41.38549,-8.7718299999999942
40.570688770011827,-8.4457430988550186
38.7058342935066,-9.1454083006829023
41.1631558,-8.5918111999999383
38.76784,-9.0993399999999838
41.1466667,-8.6034505000000081
